iata,name,city,country,latitude,longitude
TXM,Teminabuan Airport,TXM,ID,-1.438124077389688,132.02093137285158
TXN,Tunxi Airport,TXN,CN,29.73077868340625,118.30432691557851
TXR,Tanbar Airport,TXR,AU,-25.851856197148063,141.92164574462188
TXU,Tabou Airport,TXU,CI,4.428963596534837,-7.362507646940511
TYA,Klokovo Airport,TYA,RU,54.196079158285045,37.62040874086343
TYB,Tibooburra Airport,TYB,AU,-29.46148823009474,142.0648884718954
TYD,Tynda Airport,TYD,RU,55.278968085150126,124.73863832129733
TYE,Tyonek Airport,TYE,US,61.01427793120983,-151.32961660928916
TYF,Torsby Airport,TYF,SE,60.13191994328174,13.000412165246667
TYG,Thylungra Airport,TYG,AU,-26.10395677186594,143.45716789268914
TYL,Talara Airport,TYL,PE,-4.566473660660588,-81.25114489471713
TYM,Staniel Cay Airport,TYM,BS,24.14444209333369,-76.4325693786782
TYN,Taiyuan Airport,TYN,CN,37.74645988199602,112.6205849977524
TYP,Tobermorey Airport,TYP,AU,-22.288058148626753,137.96823663037011
TYR,Pounds Field,TYR,US,32.349196588527754,-95.39747070362154
TYS,Mc Ghee Tyson Airport,TYS,US,35.80986219567645,-83.989879997163
TYT,Treinta-Y-Tres Airport,TYT,UY,-33.27165803216758,-54.28202001351673
TYZ,Taylor Airport,TYZ,US,34.46340992911891,-110.08238424933812
XGE,Ottawa Bus Station,YOW,CA,45.3152315579081,-75.66480830464458
XGF,St Gervais Le Fayet Off-Line Point,XGF,FR,45.89964986405107,-6.7150654777785395
XGG,Gorum-Gorum Airport,XGG,BF,14.432806140809536,-0.2291831289379433
XGH,Flam Railway Station,XGH,NO,60.85957414650905,7.116135893388981
XGI,Andalsnes Railway Station,XGI,NO,62.56126113670436,7.694822817044665
XGJ,Cobourg Railway Station,XGJ,CA,43.963052177731505,-78.16290218225255
XGK,Coteau Railway Station,XGK,CA,45.263667044769086,-74.26106099623439
XGL,Granville Lake Airport,XGL,CA,56.23007875726358,-100.54836224353826
XGM,Grantham Railway Station,XGM,GB,52.91265246229379,-0.630253571228811
XGN,Xangongo Airport,XGN,AO,-16.753286071693207,14.977117576146192
XGO,Santiago Off-Line Point,XGO,BR,-29.186470663164176,-54.8664383196597
XGP,Dombas Rail Station,XGP,NO,62.06278710088766,9.127217646381181
XGQ,Saariselka Bus Station,XGQ,FI,68.64607176259362,28.487462273315902
XGR,Kangiqsualujjuaq Airport,XGR,CA,58.49899246746094,-65.98181987304675
XGS,Gjerstad Railway Station,XGS,NO,58.894330646810445,9.001167359022242
XGT,Gueret Off-Line Point,XGT,FR,46.18039795969527,1.8506536294367064
XGU,Asker Railway Station,XGU,NO,59.82824973278297,10.433561334585113
XGV,St Gilles Croix De Vie Off-Line Point,XGV,FR,46.678871995511976,-1.9308677979361593
XGW,Gananoque Railway Station,XGW,CA,44.32974454370198,-76.16328234046128
XGX,Levi Bus Station,XGX,FI,67.78090536080644,24.80334361237565
XGY,Grimsby Railway Station,XGY,CA,43.195287688603294,-79.56664949066274
XGZ,Bregenz Off-Line Point,XGZ,AT,47.51538916882553,9.768930140603159
XHA,Yilasjarvi Bus Service,XHA,FI,67.51161832258953,24.30486957655895
XHC,Akaslompolo Bus Service,XHC,FI,67.59756259291579,24.13871156462005
XHD,Ruka Bus Station,XHD,FI,66.14797788498565,29.16928249211784
XHF,Honefoss Railway Station,XHF,NO,60.166296285374415,10.250215151599877
XHG,Ottawa Bus Station,YOW,CA,45.332419728954434,-75.68199306059633
XHH,Boulder Bus Service,WBU,US,40.03829229195336,-105.22370186249287
XHI,Herzogenaurach Bus Station,XHI,DE,49.566580353944985,10.903386995701842
XHJ,Aachen Hbf Railway Station,AAH,DE,50.76978989322902,6.107730179422884
XHK,Valence Tgv Railway Station,VAF,FR,44.9829155340303,4.9847326742041895
XHL,Nelaug Railway Station,XHL,NO,58.65368942197256,8.634474139278122
XHM,Georgetown Railway Station,XHM,CA,43.665112495946374,-79.92761132791958
XHN,Guillemins Railway St,LGG,BE,50.63228110976373,5.569149699686691
XHO,Dongguan City Bus Station,DGM,CN,23.044363287874972,114.0873544616343
XHP,Gare De L'Est Railway Station,PAR,FR,48.879029606429405,2.3548564864197554
XHQ,Hopa Bus Station,XHQ,TR,41.40765984317629,41.43630907164991
XHR,Timbo Off-Line Point,XHR,BR,-26.825883861474193,-49.268640672159854
XHS,Chemainus Railway Station,XHS,CA,48.913405948522076,-123.69585968033314
XHT,Arna Railway Station,XHT,NO,60.418398567639585,5.466017258314084
XHU,Huntingdon Railway Station,XHU,GB,52.32823415615083,-0.17761692159185274
XHV,Brasov Bus Station,XHV,RO,46.993999848343435,26.000824330493334
XHW,Alice Springs Railway Station,ASP,AU,-23.703264806916934,133.87158478884487
XHX,Adelaide Keswick Railway Stn,ADL,AU,-34.93896526517564,138.56983969246485
XHY,Hendaye Off-Line Point,XHY,FR,43.378633871588534,-1.7818987040955367
XHZ,Hotel(Generic) Off-Line Point,XHZ,GB,50.99897347573421,-0.011459155613133837
XIA,Guelph Railway Station Service,XIA,CA,43.57916822562011,-80.32868003598273
XIB,Ingersoll Railway Station,XIB,CA,43.06350943385166,-80.91309834212569
XIC,Xichang Airport,XIC,CN,27.966069537739223,102.22140342035455
XID,Maxville Railway Station,XID,CA,45.28085521581542,-74.84547930237736
XIE,Xienglom Airport,XIE,LA,19.646723251292567,100.83484086789612
XIF,Napanee Railway Station,XIF,CA,44.249530802089346,-76.94823500063582
XIG,Xinguara Municipal Airport,XIG,BR,-6.967166906270064,-48.798815864816774
XIH,Khan Al Baghdadi Off-Line Point,XIH,IQ,34.996263722122876,43.00048386328536
XII,Prescott Railway Station,XII,CA,44.71362508071879,-75.51583504865742
XIJ,Ahmed Al Jaber Air Base,XIJ,KW,28.934368380899006,47.79614067956432
XIK,Milan Central Railway Stn,MIL,IT,45.46420139880066,9.201702566827464
XIL,Xilinhot Airport,XIL,CN,43.963052177731505,116.06978954747383
XIM,Saint Hyacinthe Railway Stn,XIM,CA,45.664735752832236,-72.96617324281586
XIN,Xingning Airport,XIN,CN,23.995472252441125,116.00103686328848
XIO,St Marys Railway Station,XIO,CA,43.33279647206857,-81.16520062439086
XIP,Woodstock Railway Station,XIP,CA,43.16664187522426,-80.74694033018679
XIQ,Ilimanaq Harbour Airport,XIQ,GL,68.99557937261234,-50.99897347573421
XIR,Dresden Hbf Railway Station,DRS,DE,51.044810875254164,13.750986775781245
XIS,Dionisio Cerqueria Off-Line Point,XIS,BR,-26.252926612758504,-53.59447268109573
XIT,Leipzig Hbf Rail Station,LEJ,DE,51.29690974242475,12.335780971264711
XIU,Erfurt Hbf Railway Station,ERF,DE,50.98178530468787,11.035166958000774
XIV,Campo Grande Rail St,VLL,ES,41.636843425681484,-4.7269019976594935
XIX,Porta Nuova Rail Stn,VRN,IT,45.447013227754326,11.000789762134454
XIY,Xianyang Airport,SIA,CN,34.42903358702624,108.75312015382691
XIZ,Champagne Ardenne Railway Stn,RHE,FR,49.22853380135354,3.9935159850580755
XJA,Alvdal Railway,XJA,NO,62.108624500407615,10.639826217330327
XJB,Barcelona Bus  Service,BCN,ES,41.29879687309004,2.097025596431648
XJC,Olomouc Railway Station,OLO,CZ,49.57803799627768,17.251758399962615
XJD,Al Udeid Air Base,XJD,QA,25.112740936493473,51.31982844218473
XJE,Vojens Railway Stn,SKS,DK,55.22167304329748,9.26472728362011
XJF,Falun Bus Station,BLE,SE,60.49861230925221,15.63601738764086
XJG,Darwin Railway Station,DRW,AU,-12.387347191951015,130.73751150704948
XJH,Hong Kong Ferry Port,HKG,HK,22.345353190479404,114.12173080372698
XJI,Ciudad Real Railway Station,CJI,ES,38.98404917846731,-3.9133018165586226
XJK,Klaipeda Bus Station,PLQ,LT,55.6972283793542,21.136413122481734
XJL,Joliette Railway Station,XJL,CA,46.04861628984904,-73.39589459444721
XJM,Mangla Off-Line Point,XJM,PK,33.61543511347266,73.10368544137573
XJP,Pardubice Main Railway Station,PED,CZ,50.02494410386078,15.779258407367076
XJQ,Jonquiere Railway Station,XJQ,CA,48.44931166989264,-71.23010991052787
XJS,Kitzbuehl Railway Station,SZG,AT,47.45236359825924,12.39307686689101
XJT,Tours Railway Station,TUF,FR,47.36641932793297,0.6703606021176846
XJV,Ostrava Main Railway Station,OSR,CZ,49.83014027854285,18.28881334240233
XJY,Massy Tgv Rail Station,PAR,FR,48.71287159449051,2.2517240450471476
XJZ,St Jean De Luz Off-Line Point,XJZ,FR,43.378633871588534,-1.6615775580680632
XKA,Kantchari Airport,XKA,BF,12.47902113721728,1.518338139167435
XKB,Kongsberg Railway Station,XKB,NO,59.69647489312592,9.654339203124207
XKC,Sandnes Railway Station,XKC,NO,58.84276271857685,5.735307711625591
XKD,Halden Railway Station,XKD,NO,59.117787115696586,11.384671152924913
XKE,Rena Railway Station,XKE,NO,61.12886801491514,11.37321265681857
XKF,Fredrikstad Railway Station,XKF,NO,59.20373138602285,10.954953216388144
XKG,Grong Railway Station,XKG,NO,64.45775195221762,12.341510646204705
XKH,Xieng Khouang Airport,XKH,LA,19.297219056368426,103.36731791778593
XKI,Lillestrom Railway Station,XKI,NO,59.94857717539109,11.086733178687078
XKJ,Steinkjer Railway Station,XKJ,NO,64.0108458446345,11.49926294417751
XKK,Larvik Railway Station,XKK,NO,59.04902760132207,10.032490918974672
XKL,Kuala Lumpur Sentral Railway Stn,KUL,MY,2.738738304097036,101.69427674096966
XKM,Moss Railway Station,OSL,NO,59.42718102471982,10.657015242150312
XKN,Finse Railway Station,XKN,NO,60.60174816571941,7.505746959119433
XKO,Kemano Airport,XKO,CA,53.56582345262211,-127.93001689022911
XKP,Porsgrunn Railway Station,XKP,NO,59.13497187164834,9.660068024290556
XKQ,Sarpsborg Railway Station,XKQ,NO,59.283945127635484,11.121111228327045
XKR,Kristiansand Railway Station,KRS,NO,63.09984204332738,7.969842945296167
XKS,Kasabonika Airport,XKS,CA,53.51998605310216,-88.64229750126303
XKT,Kennedy Point Off-Line Point,XKT,HK,22.265139448866776,114.10454604777523
XKU,Kusadai Off-Line Point,XKU,TR,37.86104996570132,27.25560179801096
XKV,Sackville Railway Station,XKV,CA,45.89964986405107,-64.38326873931862
XKW,Tonsberg Railway Station,XKW,NO,59.266753541494566,10.410643488598781
XKY,Kaya Airport,XKY,BF,13.080626760632942,-1.082890207525556
XKZ,Vinstra Railway Station,XKZ,NO,61.59296570863916,9.751741969556821
XLA,La Basitde Puylaurent Off-Line Point,XLA,FR,44.58184682596715,3.919031491498617
XLB,Lac Brochet Airport,XLB,CA,58.59639096502532,-101.46509657355904
XLC,Fictious Pt Offline,XLC,US,41.275878173330064,-88.32717306352616
XLD,Landerneau,XLD,FR,48.46649984093897,-4.27999460941592
XLE,Lens Off-Line Point,XLE,FR,50.431746755732156,2.8361410705296493
XLF,Leaf Bay Airport,XLF,CA,58.99746650327764,-68.99557937261234
XLG,Lognes Off-Line Point,XLG,FR,48.81600403586311,2.618417051347857
XLH,Luchon Off-Line Pt,XLH,FR,42.77702739439923,0.6016056767765148
XLI,St Louis Off-Line Point,XLI,FR,47.578414739391825,7.5687725296857264
XLJ,Quebec Railway St,YQB,CA,46.78773496559822,-71.39626792246676
XLK,Levis Railway Station,YQB,CA,46.78773496559822,-71.39626792246676
XLL,Lons Le Saunier Off-Line Point,XLL,FR,46.661683824465634,5.551961101753531
XLM,St Lambert Railway Station,YMQ,CA,45.515765911939674,-73.5620526063861
XLN,Laon Off-Line Point,XLN,FR,49.54938876780406,3.58671589450764
XLO,Long Xuyen Airport,XLO,VN,10.330428893212506,105.4700736160444
XLP,Matapedia Railway Station,XLP,CA,47.99667503359589,-66.97876794468014
XLQ,Guildwood Railway Stn,YTO,CA,43.64792432490004,-79.3317387945385
XLR,Libourne Off-Line Point,XLR,FR,44.91416284984495,-0.2291831289379433
XLS,St Louis Airport,XLS,SN,16.04854715313129,-16.45534809745537
XLT,Ax Les Thermesoff-Line Point,XLT,FR,42.731193409973855,1.8334650315035463
XLU,Leo Airport,XLU,BF,11.098192528567067,-2.097025596431648
XLV,Niagara Falls Railway Station,XLV,CA,43.11507394699066,-79.07963651227332
XLW,Lemwerder Airport,XLW,DE,53.16475474455897,8.600096089638155
XLX,Lisieux Off-Line Point,XLX,FR,49.16550823078725,0.20053523448564706
XLY,Aldershot Railway Station,XLY,CA,43.24685561683689,-79.8302128303552
XLZ,Truro Railway Station,XLZ,CA,45.34960790000077,-63.231623713173605
XMA,Maramag Airport,XMA,PH,7.763578062550952,125.00220166098978
XMC,Mallacoota Airport,XMC,AU,-37.6032205698171,149.71960441813374
XMD,Madison Airport,XMD,US,43.997428519824176,-97.11634927995777
XME,Maubeuge Off-Line Point,XME,FR,50.282776914839594,3.9705977121849205
XMF,Montbelliard Off-Line Point,XMF,FR,47.51538916882553,6.801008894331164
XMG,Mahendranagar Airport,XMG,NP,28.963017609372624,80.20262889485014
XMH,Manihi Airport,XMH,PF,-14.438536669523177,-146.06412815547793
XMI,Masasi Airport,XMI,TZ,-10.720039958942957,38.80070299548207
XMJ,Mont De Marsan Off-Line Point,XMJ,FR,43.89429607845157,-0.5156619934196262
XMK,Montelimar Off-Line Point,XMK,FR,44.54746706877989,4.75554951858582
XML,Minlaton Airport,XML,AU,-35.00199083574193,137.50413893664611
XMM,Monte Carlo Off Line Point,MCM,MC,43.745326237559006,7.419803542566809
XMN,Xiamen Airport,XMN,CN,24.46529705978421,118.1209773174987
XMO,Modane Off-Line Point,XMO,FR,45.194910945489156,6.66922893203223
XMP,Macmillan Pass Airport,XMP,CA,62.86493134720313,-135.9113251618208
XMQ,Morzine Off-Line Point,XMQ,FR,46.18039795969527,6.720794725831711
XMR,Marmande Off-Line Point,XMR,FR,44.495902555640875,0.17188734003335085
XMS,Macas Airport,XMS,EC,-2.3204790771100234,-78.12852584015988
XMT,Menton Off-Line Point,XMT,FR,43.83127050788528,7.488558788073096
XMU,Moulins,XMU,FR,46.564278496712085,3.334614466016115
XMV,Pichanal Off Line Point,XMV,AR,-23.3021926837592,-64.16554279914612
XMW,Montauban Off-Line Point,XMW,FR,44.01461669087051,1.3349916360170804
XMX,Ledesma Off-Line Point,XMX,AR,-23.835044769215866,-64.7499611052891
XMY,Yam Island Airport,XMY,AU,-10.485127555271417,142.45449612253125
XMZ,Macclesfield Railway Station,XMZ,GB,53.262156657217936,-2.1142141943648083
XNA,Northwest Arkansas Regional Airport,FYV,US,36.27968700301953,-94.30312413442375
XNB,Ey Bus Station,DXB,AE,27.99471705866555,49.68690096636393
XNC,Cadorna Railway Station,MIL,IT,45.332419728954434,9.167324517187497
XND,Drammen Railway Station,XND,NO,59.74803599117034,10.250215151599877
XNE,Newport (Gwent) Railway Station,XNE,GB,51.54901202468992,-3.0137580054617152
XYN,Kristinehamn Railway Station,XYN,SE,59.32978252715544,14.117679995525366
XNH,Nasiriyah Off-Line Point,XNH,IQ,34.996263722122876,43.00048386328536
XNK,North Gate Rail Station,XNK,GB,53.0788104742327,-0.8136000743791656
XNM,Nottingham Railway Station,NQT,GB,51.88132804856772,-0.2291831289379433
XNN,Xining Airport,XNN,CN,36.548977456331045,101.75157519791689
XNO,Northallerton Railway Station,XNO,GB,54.32785741303668,-1.4323945091713992
XNR,Aabenraa Bus Station,XNR,DK,55.04978450264493,9.419425945679022
XNS,Ansan Off Line Point,XNS,KR,-1.7532508630040933,130.83491000461387
XNT,Xingtai Airport,XNT,CN,37.09901600528676,114.50561475583838
XNU,Nouna Airport,XNU,BF,12.731122565708805,-3.8617355958723185
XNV,Nuneaton Railway Station,XNV,GB,52.528771925276985,-1.4495832138262652
XNY,39Th Street Ferry,NYC,US,40.74875832413433,-73.99749765654194
XNZ,Auckland Ferry Port,AKL,NZ,-36.86983242278156,174.67191104121278
XOA,Aalbaek Bus Station,AAL,DK,57.587988666153805,10.41637230976513
XOB,Bryne Railway Station,XOB,NO,58.73390316358519,5.649363868186144
XOC,Atocha Railway Station,MAD,ES,40.40498465792383,-3.689848335880247
XOD,Oppdal Railway Station,XOD,NO,62.59563747879704,9.688716398990529
XOE,Sao Jose Off-Line Point,XOE,BR,-2.6356058627244288,-44.06618461910411
XOF,Stratford Intl Railway Station,LON,GB,51.54328491107086,0.011459155613133837
XOG,Orange Off-Line Point,XOG,FR,44.1292101896704,4.784197466398969
XOH,Kitzbuehel Bus Station,SZG,AT,47.44663648464018,12.39307686689101
XOI,Ischgl Bus Station,XOI,AT,47.01118801938977,10.296051697346185
XOJ,Cordoba Central Railway Station,ODB,ES,37.883968665461296,-4.784197466398969
XOK,Oakville Railway Station,XOK,CA,43.447389970868464,-79.68123957436805
XOL,Mirdal Railway Station,XOL,NO,60.73352300537646,7.127594816382147
XOM,Melbourne Ferry Port,MEL,AU,-37.82094309489501,144.91821365804657
XON,Carleton Railway Station,XON,CA,48.128453288347536,-66.16516947112657
XOO,Soeldon Bus Station,XOO,AT,46.96535061986982,11.012249112014443
XOP,Poitiers Railway Station,PIS,FR,46.58147008285301,0.338045111848413
XOQ,Sira Railway Station,XOL,NO,58.41304819713467,6.663499257092236
XOR,Otta Railway Station,XOR,NO,61.76484741910254,9.551206761751601
XOS,Mosconi Off Line Point,XOS,AR,-35.73537898277746,-60.56164129491309
XOT,Marigot,XOT,GP,18.094007809537104,-63.094111514613736
XOU,Guiomar Railway Station,XOU,ES,40.91491633607323,-4.119566699303838
XOV,St Anton Bus Station,ANT,AT,47.12577810309508,10.273132997586208
XOW,Seefeld Bus Station,XOW,AT,47.326312457126654,11.189865620059686
XOX,Cheonan Off Line Point,XOX,KR,36.79534920988257,127.15078792857904
XOY,Aulnoye Off-Line Point,XOY,FR,50.19683264451333,3.838817322999164
XOZ,Doha Free Zone,DOH,QA,24.831991133301976,50.91875973412158
XPA,Pama Airport,XPA,BF,11.247161515685985,0.7047380647882694
XPB,Parksville Railway Station,XPB,CA,49.314478071679815,-124.31464749837961
XPD,San Pedro Off-Line Point,XPD,AR,-26.50502718747638,-54.161699401097785
XPF,Penrith Railway Station,XPF,GB,54.665903965628125,-2.733008629157042
XPG,Gare Du Nord Rail Station,PAR,FR,48.84465326433673,2.3548564864197554
XPH,Port Hope Railway Station,XPH,CA,43.94586400668516,-78.29468385209877
XPJ,St Roch Railway Station,MPL,FR,43.665112495946374,3.987786310118081
XPK,Pukatawagan Airport,XPK,CA,55.76598106353955,-101.23018587743479
XPL,Palmerola Air Base,XPL,HN,14.415617969763199,-87.61097308753696
XPM,Pontorson Mt St Michel Off-Line Point,XPM,FR,48.546713582551604,-1.5126085709491464
XPN,Brampton Railway Station,XPN,CA,43.745326237559006,-79.74999225855339
XPO,Perth Ferry Port,PER,AU,-32.10282483497622,115.8005025092569
XPP,Poplar River Airport,XPP,CA,52.998596732620065,-97.29969204784842
XPQ,Port Klang Ferry,XPQ,MY,2.9965691940851436,101.40206758789816
XPR,Pine Ridge Airport,XPR,US,43.011941505618054,-102.51360574323687
XPS,Provins Off-Line Point,XPS,FR,48.546713582551604,3.300236843262972
XPT,Preston Railway Station,XPT,GB,53.76635780665369,-2.69863121984731
XPU,West Kuparuk Airport,XPU,US,70.33056716664802,-149.32999676749787
XPV,Port Vendres Off-Line Point,XPV,FR,42.513467469801355,3.116890446834323
XPW,Didcot Parkway Railway Station,XPW,GB,51.61203759525621,-1.2490480060210447
XPX,Pointe-Aux-Trembles Railway Station,XPX,CA,45.6475475817859,-73.48183886477348
XPY,Pyha Bus Station,XPY,FI,61.01427793120983,27.152469356638353
XPZ,Harbour,LTT,FR,43.28123195892957,6.634851309279087
XQA,Santa Justa Railway Station,SVQ,ES,37.39122515835824,-5.970220115297132
XQB,Basingstoke Railway Station,XQB,GB,51.24534522928574,-1.082890207525556
XQC,Balad Off-Line Point,XQC,IQ,34.996263722122876,43.00048386328536
XQD,Bedford Railway Station,XQD,GB,52.12769980211925,-0.005729577806566919
XQE,Ebbsfleet Intl Rail Station,LON,GB,51.440152469698255,0.3265859487314093
XQG,Berwick-Upon- Tweed Railway Station,XQG,GB,55.76598106353955,-1.9996226165556232
XQH,Derby Railway Station,XQH,GB,52.929840633340135,-1.4610423502628425
XQI,Loughborough Railway Station,XQI,GB,52.78087079244757,-1.1802930806798748
XQL,Lancaster Railway Station,XQL,GB,54.047109317392476,-2.796033986279923
XQM,Market Harborough Railway Station,XQM,GB,52.48293452575703,-0.9110029475334844
XQN,Brisbane Ferry Port,BNE,AU,-27.536351601202455,153.25474640799226
XQO,Off Line Point,XQO,IR,34.6410289984851,50.8843833920289
XQP,Quepos Airport,XQP,CR,9.448074320378993,-84.14458378186379
XQS,Sotkamo Bus Station,XQS,FI,64.13116645705345,28.401518002989633
XQT,Lichfield Trent Valley Railway Station,XQT,GB,52.677738351074964,-1.8162762201269744
XQU,Qualicum Airport,XQU,CA,49.348854413772486,-124.44642916822585
XQV,Baqubah Off-Line Point,XQV,IQ,34.996263722122876,43.00048386328536
XQW,Motherwell Railway Station,XQW,GB,55.783169234585884,-3.9648680372449263
XQY,St Quentin En Yvelines Off-Line Point,XQY,FR,48.78162769377044,2.0053522914956177
XRA,Graasten Bus Station,XRA,DK,54.912275719179654,9.688716398990529
XRB,Ararungua Off-Line Point,XRB,BR,-29.00312448017894,-49.49782425466505
XRC,Runcorn Railway Station,XRC,GB,53.3481009275442,-2.733008629157042
XRD,Egersund Railway Station,XRD,NO,58.458885596654625,6.004597738050276
XRE,Reading Off-Line Point,XRE,GB,51.445879583317314,-0.9625690614980824
XRF,St Charles Railway St,MRS,FR,43.49895448400748,5.334236869128327
XRG,Trent Valley Railway Station,XRG,GB,52.76368262140123,-1.9136789865595876
XRH,Richmond Afb,XRH,AU,-33.60397405604538,150.77384411652523
XRI,Riom Off-Line Point,XRI,FR,45.28085521581542,2.6527946741010004
XRJ,Termini Railway Stn,ROM,IT,41.89467282156571,12.48474995838363
XRK,Paveletsky Railway Stn,MOW,RU,54.99821998950593,36.00466943608897
XRM,Armentieres Off-Line Point,XRM,FR,50.66665745185641,2.8361410705296493
XRN,Redon Off-Line Point,XRN,FR,47.66435900971809,-2.097025596431648
XRP,Riviere-A-Pierre Railway Station,XRP,CA,46.98253879091615,-72.18122058264132
XRR,Ross River Airport,XRR,CA,61.98257335927503,-132.44492219576927
XRS,Les Arcs Off-Line Point,XRS,FR,43.447389970868464,6.48588232216017
XRT,Rambouillet Off-Line Point,XRT,FR,49.64679409555762,1.8334650315035463
XRU,Rugby Railway Station,XRU,GB,52.37980208438442,-1.2662367106759107
XRV,Lys Off - Line Point,LYS,FR,44.99437659145758,4.004974908051241
XRX,Roubaix Off-Line Point,XRX,FR,50.66665745185641,3.1684566675206267
XRY,La Parra Airport,XRY,ES,36.74378469674356,-6.05616395873658
XSA,Sinoe Afc Airport,SNI,LR,5.013380622017339,-9.047003904768552
XSC,South Caicos International Airport,XSC,TC,21.5145648383322,-71.528049592313
XSD,Tonopah Test Range Airport,TPH,US,38.032938506353865,-117.23288880085695
XSE,Sebba Airport,XSE,BF,13.430130955557079,0.5385803196536336
XSF,Sens Off-Line Point,XSF,FR,48.19720938762747,3.300236843262972
XSG,St Omer Off-Line Point,XSG,FR,50.74687119346904,2.2517240450471476
XSH,St-Pierre-Corps Railway Station,TUF,FR,47.37788038536025,0.7333859592405656
XSI,South Indian Lake Airport,XSI,CA,56.797305477265624,-98.91543476771747
XSJ,St Quentin Off-Line Point,XSJ,FR,49.83014027854285,3.271589108893234
XSK,St Raphael Off-Line Point,XSK,FR,43.41301362877579,6.772360946518015
XSL,Sarlat Off-Line Pt,XSL,FR,44.89124415008497,1.2204000582078955
XSM,St Marys Airport,XSM,US,38.279310259905394,-76.63310373270977
XSN,Sallanches Off-Line Point,XSN,FR,45.9282956774301,6.634851309279087
XSO,Siocon Airport,XSO,PH,7.694822817044665,122.15460017336308
XSP,Seletar Airport,SIN,SG,1.3636395838302295,103.96892097988065
XSQ,Selestat Off-Line Point,XSQ,FR,48.2659654869074,7.436992567386793
XSR,Salisbury Railway Station,XSR,GB,51.0619990463005,-1.7818987040955367
XSS,Soissons Off-Line Point,XSS,FR,49.41187998433878,3.3174256546395435
XST,Saintes Off-Line Point,XST,FR,45.74494949444487,-0.613064866573945
XSU,Saumur Off-Line Point,XSU,FR,47.24609871551402,-0.11459156446897165
XSV,Senlis Off-Line Point,XSV,FR,49.21134563030721,2.584039642038125
XSW,Sedan Off-Line Point,XSW,FR,49.715546779742965,4.950355478337869
XSX,Seclin Off-Line Point,XSX,FR,50.546336839437465,3.03667627833487
XSY,Sete Off-Line Point,XSY,FR,43.41301362877579,3.701307258873413
XSZ,Setubal Off-Line Point,XSZ,PT,38.6631907969222,-8.932412113515955
XTA,Econ/Tech Dev Area,TSN,CN,39.05280186265266,117.73136966686283
XTC,St Claude Off-Line Point,XTC,FR,46.380932313726845,5.867087673924525
XTE,Latour De Carol,XTE,FR,42.46190295666234,1.9022198501230103
XTF,Port Free Trade Zone,TSN,CN,39.03561369160632,117.71990860943555
XTG,Thargomindah Airport,XTG,AU,-27.971800066452865,143.77229916061518
XTH,Thionville Off-Line Point,XTH,FR,49.33166624272615,6.170755323102353
XTI,Chamartin Railway Station,MAD,ES,40.47373734210918,-3.6783889860002583
XTJ,Toledo Railway Station,XTJ,ES,39.86067322258718,-4.010704582991235
XTK,Thirsk Railway Station,XTK,GB,54.230455500377715,-1.3120733631439256
XTL,Tadoule Lake Airport,XTL,CA,58.710987878919795,-98.47998288737247
XTM,Ramadi Off-Line Point,XTM,IQ,34.996263722122876,43.00048386328536
XTN,Tourcoing Off-Line Point,XTN,FR,50.69530668033003,3.1684566675206267
XTO,Taroom Airport,XTO,AU,-25.433595902943992,149.80554185827086
XTP,Tampere Bus Service,TMP,FI,61.48982985217197,23.772019198649573
XTR,Tara Airport,XTR,AU,-27.28425102648458,150.47017390602645
XTS,Thonon Les Bains Off-Line Point,XTS,FR,46.36374414268051,6.48588232216017
XTT,Arc De Triomphe Bus St,PAR,FR,48.84465326433673,2.3548564864197554
XTU,Tulle Off-Line Point,XTU,FR,45.263667044769086,1.7704395676589593
XTV,Tikrit Off-Line Point,XTV,IQ,34.996263722122876,43.00048386328536
XTX,Port Free Trade Zone,CTU,CN,30.750645454799628,103.94027516650162
XTY,Strathroy Railway Station,XTY,CA,42.9661041060981,-81.62929831811489
XUA,Huesca Railway Station,HSK,ES,42.12958693278455,-0.4068000371895828
XUB,Berkak Railway Station,XUB,NO,62.81909394768317,10.015301894154689
XUC,Elverum Railway Station,XUC,NO,60.882496261363606,11.550829164863812
XUE,Heimdal Railway Station,XUE,NO,63.34621379687891,10.359077267912477
XUF,Cartagena Railway Station,XUF,ES,37.597490041103455,-0.9797578728746542
XUG,Holmestrand Railway Station,XUG,NO,59.4902100103807,10.313240722166169
XUH,Levanger Railway Station,XUH,NO,63.741551976228415,11.304457411312283
XUI,Lysaker Railway Station,XUI,NO,59.90847030458477,10.639826217330327
XUJ,Moelv Railway Station,XUJ,NO,60.92833366088357,10.70285178789662
XUL,Nesbyen Railway Station,XUL,NO,60.5730955221512,9.115758296501193
XUM,Neslandsvatn Railway,XUM,NO,58.968813859709435,9.155865167307507
XUN,Hailey Bus Station,SUN,US,43.49895448400748,-114.3050804018068
XUO,Nordagutu Railway Station,XUO,NO,59.41571996729254,9.327752854186402
XUQ,Ringebu Railway Station,XUQ,NO,61.52420619426465,10.141353035287274
XUR,Skoppum Railway Station,XUR,NO,59.38707415391351,10.41637230976513
XUS,Snartemo Railway Station,XUS,NO,58.3271039268084,7.2135386598215945
XUT,Murcia Railway Station,MJV,ES,37.98137057812026,-1.1229972917752824
XUU,Stjordal Railway Station,XUU,NO,63.46653440929785,10.91484634558183
XUV,Storekvina Railway Station,XUV,NO,58.37867185504199,6.96143723133007
