/user/karma/hadoop/external_feed/schedule/compare/DB/120526/REFTWLS	600885	185
/user/karma/hadoop/external_feed/schedule/compare/DB/120526/REFTWLS/_logs	538155	3
/user/karma/hadoop/external_feed/schedule/compare/DB/120526/REFTWLS/_logs/history	538155	2
/user/karma/hadoop/external_feed/schedule/compare/DB/120526/TWLINSTSTEMP	89100	90
/user/karma/hadoop/external_feed/schedule/compare/DB/120526/TWLSTEMP	59040	90
/user/karma/hadoop/external_feed/schedule/compare/DB/120526/_logs	568155	3
/user/karma/hadoop/external_feed/schedule/compare/DB/120526/_logs/history	568155	2
/user/karma/hadoop/external_feed/schedule/compare/DB/120527	3434780	932
/user/karma/hadoop/external_feed/schedule/compare/DB/120527/NEWLEGSTEMP	189720	90
/user/karma/hadoop/external_feed/schedule/compare/DB/120527/REFLEGS	736473	185
/user/karma/hadoop/external_feed/schedule/compare/DB/120527/REFLEGS/_logs	543063	3
/user/karma/hadoop/external_feed/schedule/compare/DB/120527/REFLEGS/_logs/history	543063	2
/user/karma/hadoop/external_feed/schedule/compare/DB/120527/REFTWLINSTS	631990	185
/user/karma/hadoop/external_feed/schedule/compare/DB/120527/REFTWLINSTS/_logs	539200	3
/user/karma/hadoop/external_feed/schedule/compare/DB/120527/REFTWLINSTS/_logs/history	539200	2
/user/karma/hadoop/external_feed/schedule/compare/DB/120527/REFTWLS	600856	185
/user/karma/hadoop/external_feed/schedule/compare/DB/120527/REFTWLS/_logs	538126	3
/user/karma/hadoop/external_feed/schedule/compare/DB/120527/REFTWLS/_logs/history	538126	2
/user/karma/hadoop/external_feed/schedule/compare/DB/120527/TWLINSTSTEMP	89100	90
/user/karma/hadoop/external_feed/schedule/compare/DB/120527/TWLSTEMP	59040	90
/user/karma/hadoop/external_feed/schedule/compare/DB/120527/_logs	564744	3
/user/karma/hadoop/external_feed/schedule/compare/DB/120527/_logs/history	564744	2
/user/karma/hadoop/external_feed/schedule/compare/DB/120528	3449445	932
/user/karma/hadoop/external_feed/schedule/compare/DB/120528/NEWLEGSTEMP	189720	90
